local_date,day_state,target_count,raw_message_count,operational_message_count,non_operational_message_count,incident_like_message_count,duplicate_candidate_members,reconstructed_incident_count_lower_bound,compiled_local_message_count,required_utc_source_dates,source_statuses,coverage_complete
2025-07-29,observed_nonzero,4,4,0,4,4,0,4,4,2025-07-29|2025-07-30,2025-07-29:nonempty_completed|2025-07-30:nonempty_completed,True
2025-07-30,observed_nonzero,5,5,0,5,5,0,5,5,2025-07-30|2025-07-31,2025-07-30:nonempty_completed|2025-07-31:nonempty_completed,True
2025-07-31,observed_nonzero,5,5,0,5,5,0,5,5,2025-07-31|2025-08-01,2025-07-31:nonempty_completed|2025-08-01:nonempty_completed,True
2025-08-01,observed_nonzero,4,4,0,4,4,0,4,4,2025-08-01|2025-08-02,2025-08-01:nonempty_completed|2025-08-02:nonempty_completed,True
2025-08-02,observed_nonzero,4,4,0,4,4,0,4,4,2025-08-02|2025-08-03,2025-08-02:nonempty_completed|2025-08-03:nonempty_completed,True
2025-08-03,observed_nonzero,4,4,0,4,4,0,4,4,2025-08-03|2025-08-04,2025-08-03:nonempty_completed|2025-08-04:nonempty_completed,True
2025-08-04,observed_nonzero,4,4,0,4,4,0,4,4,2025-08-04|2025-08-05,2025-08-04:nonempty_completed|2025-08-05:nonempty_completed,True
2025-08-05,observed_nonzero,3,3,0,3,3,0,3,3,2025-08-05|2025-08-06,2025-08-05:nonempty_completed|2025-08-06:nonempty_completed,True
2025-08-06,observed_nonzero,3,4,0,4,4,2,3,4,2025-08-06|2025-08-07,2025-08-06:nonempty_completed|2025-08-07:nonempty_completed,True
2025-08-07,observed_nonzero,1,1,0,1,1,0,1,1,2025-08-07|2025-08-08,2025-08-07:nonempty_completed|2025-08-08:nonempty_completed,True
2025-08-08,observed_nonzero,6,6,0,6,6,0,6,6,2025-08-08|2025-08-09,2025-08-08:nonempty_completed|2025-08-09:nonempty_completed,True
2025-08-09,observed_nonzero,3,3,0,3,3,0,3,3,2025-08-09|2025-08-10,2025-08-09:nonempty_completed|2025-08-10:nonempty_completed,True
2025-08-10,coverage_unknown,,0,0,0,0,0,0,0,2025-08-10|2025-08-11,2025-08-10:nonempty_completed|2025-08-11:empty_unverified,False
2025-08-11,coverage_unknown,,0,0,0,0,0,0,0,2025-08-11|2025-08-12,2025-08-11:empty_unverified|2025-08-12:nonempty_completed,False
2025-08-12,observed_nonzero,7,7,0,7,7,0,7,7,2025-08-12|2025-08-13,2025-08-12:nonempty_completed|2025-08-13:nonempty_completed,True
2025-08-13,observed_nonzero,1,1,0,1,1,0,1,1,2025-08-13|2025-08-14,2025-08-13:nonempty_completed|2025-08-14:nonempty_completed,True
2025-08-14,observed_nonzero,3,3,0,3,3,0,3,3,2025-08-14|2025-08-15,2025-08-14:nonempty_completed|2025-08-15:nonempty_completed,True
2025-08-15,observed_nonzero,4,4,0,4,4,0,4,4,2025-08-15|2025-08-16,2025-08-15:nonempty_completed|2025-08-16:nonempty_completed,True
2025-08-16,observed_nonzero,2,2,0,2,2,0,2,2,2025-08-16|2025-08-17,2025-08-16:nonempty_completed|2025-08-17:nonempty_completed,True
2025-08-17,observed_zero,0,0,0,0,0,0,0,0,2025-08-17|2025-08-18,2025-08-17:nonempty_completed|2025-08-18:nonempty_completed,True
2025-08-18,observed_nonzero,2,2,0,2,2,0,2,2,2025-08-18|2025-08-19,2025-08-18:nonempty_completed|2025-08-19:nonempty_completed,True
2025-08-19,observed_nonzero,4,4,0,4,4,0,4,4,2025-08-19|2025-08-20,2025-08-19:nonempty_completed|2025-08-20:nonempty_completed,True
2025-08-20,observed_nonzero,2,2,0,2,2,0,2,2,2025-08-20|2025-08-21,2025-08-20:nonempty_completed|2025-08-21:nonempty_completed,True
2025-08-21,observed_nonzero,5,5,0,5,5,0,5,5,2025-08-21|2025-08-22,2025-08-21:nonempty_completed|2025-08-22:nonempty_completed,True
2025-08-22,observed_nonzero,6,7,0,7,7,2,6,7,2025-08-22|2025-08-23,2025-08-22:nonempty_completed|2025-08-23:nonempty_completed,True
2025-08-23,observed_nonzero,4,5,0,5,5,2,4,5,2025-08-23|2025-08-24,2025-08-23:nonempty_completed|2025-08-24:nonempty_completed,True
2025-08-24,observed_nonzero,4,4,0,4,4,0,4,4,2025-08-24|2025-08-25,2025-08-24:nonempty_completed|2025-08-25:nonempty_completed,True
2025-08-25,observed_nonzero,3,4,0,4,4,2,3,4,2025-08-25|2025-08-26,2025-08-25:nonempty_completed|2025-08-26:nonempty_completed,True
2025-08-26,observed_nonzero,2,3,0,3,3,2,2,3,2025-08-26|2025-08-27,2025-08-26:nonempty_completed|2025-08-27:nonempty_completed,True
2025-08-27,observed_nonzero,3,6,0,6,5,4,3,6,2025-08-27|2025-08-28,2025-08-27:nonempty_completed|2025-08-28:nonempty_completed,True
2025-08-28,observed_nonzero,3,3,0,3,3,0,3,3,2025-08-28|2025-08-29,2025-08-28:nonempty_completed|2025-08-29:nonempty_completed,True
2025-08-29,observed_nonzero,1,1,0,1,1,0,1,1,2025-08-29|2025-08-30,2025-08-29:nonempty_completed|2025-08-30:nonempty_completed,True
2025-08-30,observed_nonzero,3,3,0,3,3,0,3,3,2025-08-30|2025-08-31,2025-08-30:nonempty_completed|2025-08-31:nonempty_completed,True
2025-08-31,observed_nonzero,5,6,0,6,6,2,5,6,2025-08-31|2025-09-01,2025-08-31:nonempty_completed|2025-09-01:nonempty_completed,True
2025-09-01,observed_nonzero,2,2,0,2,2,0,2,2,2025-09-01|2025-09-02,2025-09-01:nonempty_completed|2025-09-02:nonempty_completed,True
2025-09-02,observed_nonzero,5,6,0,6,6,2,5,6,2025-09-02|2025-09-03,2025-09-02:nonempty_completed|2025-09-03:nonempty_completed,True
2025-09-03,observed_nonzero,3,3,0,3,3,0,3,3,2025-09-03|2025-09-04,2025-09-03:nonempty_completed|2025-09-04:nonempty_completed,True
2025-09-04,observed_nonzero,4,5,0,5,5,2,4,5,2025-09-04|2025-09-05,2025-09-04:nonempty_completed|2025-09-05:nonempty_completed,True
2025-09-05,observed_nonzero,2,2,0,2,2,0,2,2,2025-09-05|2025-09-06,2025-09-05:nonempty_completed|2025-09-06:nonempty_completed,True
2025-09-06,observed_nonzero,3,6,0,6,6,5,3,6,2025-09-06|2025-09-07,2025-09-06:nonempty_completed|2025-09-07:nonempty_completed,True
2025-09-07,coverage_unknown,,4,0,4,4,0,4,4,2025-09-07|2025-09-08,2025-09-07:nonempty_completed|2025-09-08:empty_unverified,False
2025-09-08,coverage_unknown,,2,0,2,1,0,1,2,2025-09-08|2025-09-09,2025-09-08:empty_unverified|2025-09-09:nonempty_completed,False
2025-09-09,observed_nonzero,5,6,0,6,6,2,5,6,2025-09-09|2025-09-10,2025-09-09:nonempty_completed|2025-09-10:nonempty_completed,True
2025-09-10,observed_nonzero,5,8,0,8,8,6,5,8,2025-09-10|2025-09-11,2025-09-10:nonempty_completed|2025-09-11:nonempty_completed,True
2025-09-11,observed_nonzero,3,3,0,3,3,0,3,3,2025-09-11|2025-09-12,2025-09-11:nonempty_completed|2025-09-12:nonempty_completed,True
2025-09-12,coverage_unknown,,3,0,3,3,0,3,3,2025-09-12|2025-09-13,2025-09-12:nonempty_completed|2025-09-13:empty_unverified,False
2025-09-13,coverage_unknown,,1,0,1,1,0,1,1,2025-09-13|2025-09-14,2025-09-13:empty_unverified|2025-09-14:nonempty_completed,False
2025-09-14,observed_nonzero,6,11,0,11,11,7,6,11,2025-09-14|2025-09-15,2025-09-14:nonempty_completed|2025-09-15:nonempty_completed,True
2025-09-15,observed_nonzero,6,7,0,7,7,2,6,7,2025-09-15|2025-09-16,2025-09-15:nonempty_completed|2025-09-16:nonempty_completed,True
2025-09-16,observed_nonzero,10,11,0,11,11,2,10,11,2025-09-16|2025-09-17,2025-09-16:nonempty_completed|2025-09-17:nonempty_completed,True
2025-09-17,observed_zero,0,0,0,0,0,0,0,0,2025-09-17|2025-09-18,2025-09-17:nonempty_completed|2025-09-18:nonempty_completed,True
2025-09-18,observed_nonzero,4,4,0,4,4,0,4,4,2025-09-18|2025-09-19,2025-09-18:nonempty_completed|2025-09-19:nonempty_completed,True
2025-09-19,observed_nonzero,3,6,0,6,3,0,3,6,2025-09-19|2025-09-20,2025-09-19:nonempty_completed|2025-09-20:nonempty_completed,True
2025-09-20,observed_nonzero,4,5,0,5,5,2,4,5,2025-09-20|2025-09-21,2025-09-20:nonempty_completed|2025-09-21:nonempty_completed,True
2025-09-21,observed_nonzero,2,2,0,2,2,0,2,2,2025-09-21|2025-09-22,2025-09-21:nonempty_completed|2025-09-22:nonempty_completed,True
2025-09-22,observed_nonzero,3,5,0,5,5,4,3,5,2025-09-22|2025-09-23,2025-09-22:nonempty_completed|2025-09-23:nonempty_completed,True
2025-09-23,observed_nonzero,5,6,0,6,6,2,5,6,2025-09-23|2025-09-24,2025-09-23:nonempty_completed|2025-09-24:nonempty_completed,True
2025-09-24,coverage_unknown,,1,0,1,1,0,1,1,2025-09-24|2025-09-25,2025-09-24:nonempty_completed|2025-09-25:empty_unverified,False
2025-09-25,coverage_unknown,,0,0,0,0,0,0,0,2025-09-25|2025-09-26,2025-09-25:empty_unverified|2025-09-26:nonempty_completed,False
2025-09-26,observed_nonzero,3,3,0,3,3,0,3,3,2025-09-26|2025-09-27,2025-09-26:nonempty_completed|2025-09-27:nonempty_completed,True
2025-09-27,observed_nonzero,7,7,0,7,7,0,7,7,2025-09-27|2025-09-28,2025-09-27:nonempty_completed|2025-09-28:nonempty_completed,True
2025-09-28,observed_nonzero,1,2,0,2,2,2,1,2,2025-09-28|2025-09-29,2025-09-28:nonempty_completed|2025-09-29:nonempty_completed,True
2025-09-29,observed_nonzero,1,1,0,1,1,0,1,1,2025-09-29|2025-09-30,2025-09-29:nonempty_completed|2025-09-30:nonempty_completed,True
2025-09-30,observed_nonzero,1,1,0,1,1,0,1,1,2025-09-30|2025-10-01,2025-09-30:nonempty_completed|2025-10-01:nonempty_completed,True
2025-10-01,observed_nonzero,6,7,0,7,7,2,6,7,2025-10-01|2025-10-02,2025-10-01:nonempty_completed|2025-10-02:nonempty_completed,True
2025-10-02,observed_nonzero,3,3,0,3,3,0,3,3,2025-10-02|2025-10-03,2025-10-02:nonempty_completed|2025-10-03:nonempty_completed,True
2025-10-03,observed_nonzero,2,2,0,2,2,0,2,2,2025-10-03|2025-10-04,2025-10-03:nonempty_completed|2025-10-04:nonempty_completed,True
2025-10-04,observed_nonzero,3,3,0,3,3,0,3,3,2025-10-04|2025-10-05,2025-10-04:nonempty_completed|2025-10-05:nonempty_completed,True
2025-10-05,observed_nonzero,4,5,0,5,5,2,4,5,2025-10-05|2025-10-06,2025-10-05:nonempty_completed|2025-10-06:nonempty_completed,True
2025-10-06,observed_nonzero,1,1,0,1,1,0,1,1,2025-10-06|2025-10-07,2025-10-06:nonempty_completed|2025-10-07:nonempty_completed,True
2025-10-07,observed_nonzero,1,1,0,1,1,0,1,1,2025-10-07|2025-10-08,2025-10-07:nonempty_completed|2025-10-08:nonempty_completed,True
2025-10-08,observed_nonzero,6,6,0,6,6,0,6,6,2025-10-08|2025-10-09,2025-10-08:nonempty_completed|2025-10-09:nonempty_completed,True
2025-10-09,observed_nonzero,2,2,0,2,2,0,2,2,2025-10-09|2025-10-10,2025-10-09:nonempty_completed|2025-10-10:nonempty_completed,True
2025-10-10,observed_nonzero,2,2,0,2,2,0,2,2,2025-10-10|2025-10-11,2025-10-10:nonempty_completed|2025-10-11:nonempty_completed,True
2025-10-11,observed_nonzero,3,3,0,3,3,0,3,3,2025-10-11|2025-10-12,2025-10-11:nonempty_completed|2025-10-12:nonempty_completed,True
2025-10-12,observed_nonzero,2,2,0,2,2,0,2,2,2025-10-12|2025-10-13,2025-10-12:nonempty_completed|2025-10-13:nonempty_completed,True
2025-10-13,observed_nonzero,5,5,0,5,5,0,5,5,2025-10-13|2025-10-14,2025-10-13:nonempty_completed|2025-10-14:nonempty_completed,True
2025-10-14,observed_nonzero,2,2,0,2,2,0,2,2,2025-10-14|2025-10-15,2025-10-14:nonempty_completed|2025-10-15:nonempty_completed,True
2025-10-15,observed_nonzero,3,4,0,4,4,2,3,4,2025-10-15|2025-10-16,2025-10-15:nonempty_completed|2025-10-16:nonempty_completed,True
2025-10-16,observed_nonzero,4,6,0,6,6,4,4,6,2025-10-16|2025-10-17,2025-10-16:nonempty_completed|2025-10-17:nonempty_completed,True
2025-10-17,observed_nonzero,6,9,0,9,7,2,6,9,2025-10-17|2025-10-18,2025-10-17:nonempty_completed|2025-10-18:nonempty_completed,True
2025-10-18,observed_nonzero,3,3,0,3,3,0,3,3,2025-10-18|2025-10-19,2025-10-18:nonempty_completed|2025-10-19:nonempty_completed,True
2025-10-19,observed_nonzero,5,6,0,6,6,2,5,6,2025-10-19|2025-10-20,2025-10-19:nonempty_completed|2025-10-20:nonempty_completed,True
2025-10-20,observed_nonzero,1,1,0,1,1,0,1,1,2025-10-20|2025-10-21,2025-10-20:nonempty_completed|2025-10-21:nonempty_completed,True
2025-10-21,observed_nonzero,3,3,0,3,3,0,3,3,2025-10-21|2025-10-22,2025-10-21:nonempty_completed|2025-10-22:nonempty_completed,True
2025-10-22,observed_nonzero,9,9,0,9,9,0,9,9,2025-10-22|2025-10-23,2025-10-22:nonempty_completed|2025-10-23:nonempty_completed,True
2025-10-23,observed_nonzero,1,1,0,1,1,0,1,1,2025-10-23|2025-10-24,2025-10-23:nonempty_completed|2025-10-24:nonempty_completed,True
2025-10-24,observed_nonzero,6,6,0,6,6,0,6,6,2025-10-24|2025-10-25,2025-10-24:nonempty_completed|2025-10-25:nonempty_completed,True
2025-10-25,observed_nonzero,2,2,0,2,2,0,2,2,2025-10-25|2025-10-26,2025-10-25:nonempty_completed|2025-10-26:nonempty_completed,True
2025-10-26,observed_nonzero,3,3,0,3,3,0,3,3,2025-10-26|2025-10-27,2025-10-26:nonempty_completed|2025-10-27:nonempty_completed,True
2025-10-27,observed_nonzero,3,3,0,3,3,0,3,3,2025-10-27|2025-10-28,2025-10-27:nonempty_completed|2025-10-28:nonempty_completed,True
2025-10-28,observed_nonzero,2,2,0,2,2,0,2,2,2025-10-28|2025-10-29,2025-10-28:nonempty_completed|2025-10-29:nonempty_completed,True
2025-10-29,observed_nonzero,2,2,0,2,2,0,2,2,2025-10-29|2025-10-30,2025-10-29:nonempty_completed|2025-10-30:nonempty_completed,True
2025-10-30,observed_nonzero,4,4,0,4,4,0,4,4,2025-10-30|2025-10-31,2025-10-30:nonempty_completed|2025-10-31:nonempty_completed,True
2025-10-31,coverage_unknown,,6,0,6,6,0,6,6,2025-10-31|2025-11-01,2025-10-31:nonempty_completed|2025-11-01:empty_unverified,False
2025-11-01,coverage_unknown,,0,0,0,0,0,0,0,2025-11-01|2025-11-02,2025-11-01:empty_unverified|2025-11-02:nonempty_completed,False
2025-11-02,observed_nonzero,4,4,0,4,4,0,4,4,2025-11-02|2025-11-03,2025-11-02:nonempty_completed|2025-11-03:nonempty_completed,True
2025-11-03,observed_nonzero,6,6,0,6,6,0,6,6,2025-11-03|2025-11-04,2025-11-03:nonempty_completed|2025-11-04:nonempty_completed,True
2025-11-04,observed_nonzero,4,4,0,4,4,0,4,4,2025-11-04|2025-11-05,2025-11-04:nonempty_completed|2025-11-05:nonempty_completed,True
2025-11-05,observed_nonzero,3,3,0,3,3,0,3,3,2025-11-05|2025-11-06,2025-11-05:nonempty_completed|2025-11-06:nonempty_completed,True
2025-11-06,observed_nonzero,7,7,0,7,7,0,7,7,2025-11-06|2025-11-07,2025-11-06:nonempty_completed|2025-11-07:nonempty_completed,True
2025-11-07,observed_nonzero,8,9,0,9,9,2,8,9,2025-11-07|2025-11-08,2025-11-07:nonempty_completed|2025-11-08:nonempty_completed,True
2025-11-08,observed_nonzero,4,5,0,5,5,2,4,5,2025-11-08|2025-11-09,2025-11-08:nonempty_completed|2025-11-09:nonempty_completed,True
2025-11-09,observed_nonzero,3,4,0,4,4,2,3,4,2025-11-09|2025-11-10,2025-11-09:nonempty_completed|2025-11-10:nonempty_completed,True
2025-11-10,observed_zero,0,0,0,0,0,0,0,0,2025-11-10|2025-11-11,2025-11-10:nonempty_completed|2025-11-11:nonempty_completed,True
2025-11-11,observed_nonzero,3,3,0,3,3,0,3,3,2025-11-11|2025-11-12,2025-11-11:nonempty_completed|2025-11-12:nonempty_completed,True
2025-11-12,observed_nonzero,5,6,0,6,6,2,5,6,2025-11-12|2025-11-13,2025-11-12:nonempty_completed|2025-11-13:nonempty_completed,True
2025-11-13,observed_nonzero,4,5,0,5,5,2,4,5,2025-11-13|2025-11-14,2025-11-13:nonempty_completed|2025-11-14:nonempty_completed,True
2025-11-14,observed_nonzero,9,10,0,10,10,2,9,10,2025-11-14|2025-11-15,2025-11-14:nonempty_completed|2025-11-15:nonempty_completed,True
2025-11-15,observed_nonzero,5,5,0,5,5,0,5,5,2025-11-15|2025-11-16,2025-11-15:nonempty_completed|2025-11-16:nonempty_completed,True
2025-11-16,observed_nonzero,5,5,0,5,5,0,5,5,2025-11-16|2025-11-17,2025-11-16:nonempty_completed|2025-11-17:nonempty_completed,True
2025-11-17,observed_nonzero,3,3,0,3,3,0,3,3,2025-11-17|2025-11-18,2025-11-17:nonempty_completed|2025-11-18:nonempty_completed,True
2025-11-18,observed_nonzero,4,4,0,4,4,0,4,4,2025-11-18|2025-11-19,2025-11-18:nonempty_completed|2025-11-19:nonempty_completed,True
2025-11-19,observed_nonzero,5,5,0,5,5,0,5,5,2025-11-19|2025-11-20,2025-11-19:nonempty_completed|2025-11-20:nonempty_completed,True
2025-11-20,observed_nonzero,4,5,0,5,5,2,4,5,2025-11-20|2025-11-21,2025-11-20:nonempty_completed|2025-11-21:nonempty_completed,True
2025-11-21,observed_nonzero,6,7,0,7,7,2,6,7,2025-11-21|2025-11-22,2025-11-21:nonempty_completed|2025-11-22:nonempty_completed,True
2025-11-22,coverage_unknown,,2,0,2,2,0,2,2,2025-11-22|2025-11-23,2025-11-22:nonempty_completed|2025-11-23:empty_unverified,False
2025-11-23,coverage_unknown,,0,0,0,0,0,0,0,2025-11-23|2025-11-24,2025-11-23:empty_unverified|2025-11-24:nonempty_completed,False
2025-11-24,observed_nonzero,4,6,0,6,6,3,4,6,2025-11-24|2025-11-25,2025-11-24:nonempty_completed|2025-11-25:nonempty_completed,True
2025-11-25,observed_nonzero,3,4,0,4,3,0,3,4,2025-11-25|2025-11-26,2025-11-25:nonempty_completed|2025-11-26:nonempty_completed,True
2025-11-26,observed_nonzero,2,3,0,3,3,2,2,3,2025-11-26|2025-11-27,2025-11-26:nonempty_completed|2025-11-27:nonempty_completed,True
2025-11-27,observed_nonzero,6,8,0,8,8,4,6,8,2025-11-27|2025-11-28,2025-11-27:nonempty_completed|2025-11-28:nonempty_completed,True
2025-11-28,observed_nonzero,3,3,0,3,3,0,3,3,2025-11-28|2025-11-29,2025-11-28:nonempty_completed|2025-11-29:nonempty_completed,True
2025-11-29,observed_nonzero,3,3,0,3,3,0,3,3,2025-11-29|2025-11-30,2025-11-29:nonempty_completed|2025-11-30:nonempty_completed,True
2025-11-30,observed_nonzero,4,8,0,8,6,4,4,8,2025-11-30|2025-12-01,2025-11-30:nonempty_completed|2025-12-01:nonempty_completed,True
2025-12-01,coverage_unknown,,5,0,5,5,0,5,5,2025-12-01|2025-12-02,2025-12-01:nonempty_completed|2025-12-02:empty_unverified,False
2025-12-02,coverage_unknown,,0,0,0,0,0,0,0,2025-12-02|2025-12-03,2025-12-02:empty_unverified|2025-12-03:nonempty_completed,False
2025-12-03,observed_nonzero,8,10,0,10,10,4,8,10,2025-12-03|2025-12-04,2025-12-03:nonempty_completed|2025-12-04:nonempty_completed,True
2025-12-04,observed_nonzero,5,5,0,5,5,0,5,5,2025-12-04|2025-12-05,2025-12-04:nonempty_completed|2025-12-05:nonempty_completed,True
2025-12-05,observed_nonzero,7,10,0,10,9,4,7,10,2025-12-05|2025-12-06,2025-12-05:nonempty_completed|2025-12-06:nonempty_completed,True
2025-12-06,observed_nonzero,5,5,0,5,5,0,5,5,2025-12-06|2025-12-07,2025-12-06:nonempty_completed|2025-12-07:nonempty_completed,True
2025-12-07,observed_nonzero,3,4,0,4,4,2,3,4,2025-12-07|2025-12-08,2025-12-07:nonempty_completed|2025-12-08:nonempty_completed,True
2025-12-08,observed_nonzero,3,3,0,3,3,0,3,3,2025-12-08|2025-12-09,2025-12-08:nonempty_completed|2025-12-09:nonempty_completed,True
2025-12-09,observed_nonzero,5,8,0,8,8,5,5,8,2025-12-09|2025-12-10,2025-12-09:nonempty_completed|2025-12-10:nonempty_completed,True
2025-12-10,observed_nonzero,5,6,0,6,6,2,5,6,2025-12-10|2025-12-11,2025-12-10:nonempty_completed|2025-12-11:nonempty_completed,True
2025-12-11,observed_nonzero,1,1,0,1,1,0,1,1,2025-12-11|2025-12-12,2025-12-11:nonempty_completed|2025-12-12:nonempty_completed,True
2025-12-12,observed_nonzero,8,8,0,8,8,0,8,8,2025-12-12|2025-12-13,2025-12-12:nonempty_completed|2025-12-13:nonempty_completed,True
2025-12-13,observed_nonzero,5,6,0,6,6,2,5,6,2025-12-13|2025-12-14,2025-12-13:nonempty_completed|2025-12-14:nonempty_completed,True
2025-12-14,observed_nonzero,6,6,0,6,6,0,6,6,2025-12-14|2025-12-15,2025-12-14:nonempty_completed|2025-12-15:nonempty_completed,True
2025-12-15,observed_nonzero,1,1,0,1,1,0,1,1,2025-12-15|2025-12-16,2025-12-15:nonempty_completed|2025-12-16:nonempty_completed,True
2025-12-16,observed_nonzero,9,10,0,10,10,2,9,10,2025-12-16|2025-12-17,2025-12-16:nonempty_completed|2025-12-17:nonempty_completed,True
2025-12-17,observed_nonzero,4,5,0,5,5,2,4,5,2025-12-17|2025-12-18,2025-12-17:nonempty_completed|2025-12-18:nonempty_completed,True
2025-12-18,observed_nonzero,1,2,0,2,2,2,1,2,2025-12-18|2025-12-19,2025-12-18:nonempty_completed|2025-12-19:nonempty_completed,True
2025-12-19,observed_nonzero,3,3,0,3,3,0,3,3,2025-12-19|2025-12-20,2025-12-19:nonempty_completed|2025-12-20:nonempty_completed,True
2025-12-20,observed_nonzero,4,4,0,4,4,0,4,4,2025-12-20|2025-12-21,2025-12-20:nonempty_completed|2025-12-21:nonempty_completed,True
2025-12-21,observed_nonzero,5,6,0,6,6,2,5,6,2025-12-21|2025-12-22,2025-12-21:nonempty_completed|2025-12-22:nonempty_completed,True
2025-12-22,observed_nonzero,3,4,0,4,4,2,3,4,2025-12-22|2025-12-23,2025-12-22:nonempty_completed|2025-12-23:nonempty_completed,True
2025-12-23,observed_nonzero,9,9,0,9,9,0,9,9,2025-12-23|2025-12-24,2025-12-23:nonempty_completed|2025-12-24:nonempty_completed,True
2025-12-24,observed_nonzero,5,8,0,8,8,6,5,8,2025-12-24|2025-12-25,2025-12-24:nonempty_completed|2025-12-25:nonempty_completed,True
2025-12-25,observed_nonzero,1,1,0,1,1,0,1,1,2025-12-25|2025-12-26,2025-12-25:nonempty_completed|2025-12-26:nonempty_completed,True
2025-12-26,observed_nonzero,9,11,0,11,11,3,9,11,2025-12-26|2025-12-27,2025-12-26:nonempty_completed|2025-12-27:nonempty_completed,True
2025-12-27,observed_nonzero,8,8,0,8,8,0,8,8,2025-12-27|2025-12-28,2025-12-27:nonempty_completed|2025-12-28:nonempty_completed,True
2025-12-28,observed_nonzero,4,4,0,4,4,0,4,4,2025-12-28|2025-12-29,2025-12-28:nonempty_completed|2025-12-29:nonempty_completed,True
2025-12-29,observed_nonzero,5,7,0,7,7,3,5,7,2025-12-29|2025-12-30,2025-12-29:nonempty_completed|2025-12-30:nonempty_completed,True
2025-12-30,observed_nonzero,2,2,0,2,2,0,2,2,2025-12-30|2025-12-31,2025-12-30:nonempty_completed|2025-12-31:nonempty_completed,True
2025-12-31,observed_nonzero,2,2,0,2,2,0,2,2,2025-12-31|2026-01-01,2025-12-31:nonempty_completed|2026-01-01:nonempty_completed,True
2026-01-01,observed_nonzero,8,10,0,10,10,4,8,10,2026-01-01|2026-01-02,2026-01-01:nonempty_completed|2026-01-02:nonempty_completed,True
2026-01-02,coverage_unknown,,1,0,1,1,0,1,1,2026-01-02|2026-01-03,2026-01-02:nonempty_completed|2026-01-03:empty_unverified,False
2026-01-03,coverage_unknown,,1,0,1,1,0,1,1,2026-01-03|2026-01-04,2026-01-03:empty_unverified|2026-01-04:nonempty_completed,False
2026-01-04,observed_nonzero,4,6,0,6,6,3,4,6,2026-01-04|2026-01-05,2026-01-04:nonempty_completed|2026-01-05:nonempty_completed,True
2026-01-05,observed_nonzero,5,6,0,6,6,2,5,6,2026-01-05|2026-01-06,2026-01-05:nonempty_completed|2026-01-06:nonempty_completed,True
2026-01-06,observed_nonzero,3,4,0,4,4,2,3,4,2026-01-06|2026-01-07,2026-01-06:nonempty_completed|2026-01-07:nonempty_completed,True
2026-01-07,observed_nonzero,2,2,0,2,2,0,2,2,2026-01-07|2026-01-08,2026-01-07:nonempty_completed|2026-01-08:nonempty_completed,True
